"","Paises/Entidades","Tipo de conflicto","Numero del proceso","Nombre del proceso","Region","Id del acuerdo","Nombre del acuerdo","Fecha","Definicion y estado","Tipo de conflicto2","Fase del acuerdo","Grupo infancia","Grupo discapacitados","Grupo ancianos","Grupo migrantes","Grupo racial","Grupo religion","Grupo indigenas","Grupo otros","Grupo refugiados","Grupo social","Estado - autodeterminacion","Estado - referendum","Estado - secesion","Estado - unificacion","Estado - fronteras","Constitucion reforma o creacion","Elecciones","Reparto de territorios","Reparto economico","Reparto militar","Igualdad de genero","Democracia","Derechos civiles","Derechos socioeconomicos","Desarrollo","Medio ambiente","Seguridad","Alto el fuego","Corrupcion","Crimer organizado","Terrorismo","Justicia","Grupo infancia bin","Grupo discapacitados bin","Grupo ancianos bin","Grupo migrantes bin","Grupo racial bin","Grupo religion bin","Grupo indigenas bin","Grupo otros bin","Grupo refugiados bin","Grupo social bin","Constitucion reforma o creacion bin","Elecciones bin","Reparto de territorios bin","Reparto economico bin","Reparto militar bin","Igualdad de genero bin","Democracia bin","Desarrollo bin","Alto el fuego bin","Corrupcion bin","Crimer organizado bin","Justicia bin","PAISES"
"1533","South Sudan/Sudan","Territory",110,"North - South Sudan secession process","Africa (excl MENA)",1668,"Follow-up to the Kadugli Agreements
Agreement between the Republic of the Sudan and the Republic of South Sudan on the Demarcation of the Boundary 
",2011-03-04,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1534","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",752,"Mekelle Memorandum of Understanding between the NCP and the SPLM on Post-referendum Issues and Arrangements",2010-06-22,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"1","1","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","SDN SSD"
"1535","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",1800,"The Interim National Constitution of the Republic of Sudan 2005",2005-07-06,"Multiparty signed/agreed","Intra","SubComp",3,3,3,0,3,3,2,0,1,0,"1","1","1","0","1",3,3,3,3,3,3,3,"1","1",3,"1","1",2,1,0,"1",0,"1","1","1","0","1","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0","0","SDN SSD"
"1536","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",337,"Comprehensive Peace Agreement between the Government of the Republic of the Sudan and the Sudan People's Liberation Army/Sudan People's Liberation Movement (Naivasha Agreement)",2005-01-09,"Multiparty signed/agreed","Intra","SubComp",3,3,3,0,3,3,2,2,3,3,"1","1","1","0","1",3,3,3,3,3,3,3,"1","1",1,"1","1",3,2,2,"1",0,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","SDN SSD"
"1537","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",270,"Agreement on Permanent Ceasefire and Security Arrangements Implementation Modalities between the Government of Sudan (GOS) and the Sudan People's Liberation Movement/People's Liberation Army (SPLM/SPLA) During the Pre-interim and Interim Periods",2004-12-31,"Multiparty signed/agreed","Intra","Cea",3,3,3,0,0,0,0,0,2,0,"1","1","1","0","1",1,0,0,1,3,3,1,"1","0",2,"1","1",3,2,2,"0",1,"1","1","1","0","0","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","SDN SSD"
"1538","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",576,"The Implementation Modalities of the Protocol on the Resolution of the Abyei Conflict, dated 26th May, 2004",2004-12-31,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,1,0,"0","1","0","0","1",0,0,3,1,2,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","SDN SSD"
"1539","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",574,"The Implementation Modalities of the Framework Agreement on Wealth Sharing",2004-12-31,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,3,0,"0","0","0","0","0",0,0,0,3,0,0,0,"1","1",2,"1","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","SDN SSD"
"1540","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",575,"The Implementation Modalities of the Protocol on Power Sharing, dated 26th May, 2004",2004-12-31,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,2,2,0,0,3,0,"1","1","1","0","1",3,2,3,1,1,0,1,"1","0",1,"0","1",2,0,0,"0",0,"0","0","0","0","1","1","0","0","1","0","1","1","1","1","1","0","1","1","1","0","0","0","SDN SSD"
"1541","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",1195,"Agreement Between the Government of the Sudan (GOS) and the Sudan People’s Liberation Movement/Sudan People’s Liberation Army (SPLM/SPLA) on Implementation Modalities of the Protocols and Agreements",2004-12-31,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1542","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",362,"Declaration on the Conclusion of IGAD Negotiations on Peace in the Sudan",2004-11-19,"Multiparty signed/agreed","Intra","Ren",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1543","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",581,"The Nairobi Declaration on the Final Phase of Peace in the Sudan",2004-06-05,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"1","1","0","0","0",0,0,0,1,0,1,1,"0","0",1,"0","1",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","SDN SSD"
"1544","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",498,"Protocol between the Government of the Sudan and the Sudan People's Liberation Movement (SPLM) on Power Sharing",2004-05-26,"Multiparty signed/agreed","Intra","SubPar",3,3,0,0,2,3,2,2,1,2,"1","1","0","0","1",3,3,3,3,2,3,1,"1","1",3,"1","1",0,0,1,"1",0,"1","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","1","0","SDN SSD"
"1545","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",385,"Framework Agreement on Wealth Sharing during the Pre-interim and Interim Periods between the Government of the Sudan (GOS) and the Sudan People's Liberation Movement/Sudan People's Liberation Army (SPLM/A)",2004-01-07,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,2,2,0,2,3,0,"1","1","0","0","0",0,0,0,3,0,3,0,"1","1",3,"1","0",0,0,0,"0",0,"0","0","0","0","1","1","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","SDN SSD"
"1546","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",275,"Agreement on Security Arrangements during the Interim Period",2003-09-25,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"1","1","0","0","0",0,0,0,0,3,0,0,"0","0",0,"1","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","SDN SSD"
"1547","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",233,"Agreement between the Government of Sudan and the Sudan People's Liberation Movement on Capacity Building and the Creation of a Joint Planning Mechanism from the Sudan Technical Meeting",2003-05-10,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,1,0,"1","0","0","0","0",0,0,0,0,0,1,0,"0","0",3,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","SDN SSD"
"1548","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",461,"Addendum to the Memorandum of Understanding on Cessation of Hostilities between the Govt of Sudan and the Sudan People's Liberation Movement/Army",2003-02-04,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","0",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","SDN SSD"
"1549","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",451,"Memorandum of Understanding between the Government of the Sudan and the Sudan People's Liberation Movement/Army on Aspects of Structures of Government",2002-11-18,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",2,1,0,1,0,3,0,"0","0",0,"0","0",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","SDN SSD"
"1550","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",453,"Memorandum of Understanding on Cessation of Hostilities between the Government of the Sudan and the Sudan People's Liberation Movement/Army",2002-10-15,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","SDN SSD"
"1551","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",440,"Machakos Protocol",2002-07-20,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,1,3,0,0,1,0,"1","1","1","0","0",3,0,3,1,0,3,1,"1","0",1,"0","0",2,0,0,"0",0,"0","0","0","0","1","1","0","0","1","0","1","0","1","1","0","1","1","1","1","0","0","0","SDN SSD"
"1552","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",913,"Agreement between the Government of the Republic of Sudan and the Sudan People's Liberation Movement to Protect Non-Combatant Civilians and Civilian Facilities from Military Attack",2002-03-31,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,2,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",2,0,0,"0",0,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","SDN SSD"
"1553","South Sudan/Sudan","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",470,"Nuba Mountains Ceasefire Agreement on Sudan",2002-01-19,"Multiparty signed/agreed","IntraLocal","Cea",2,0,0,0,2,2,0,2,2,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",2,"0","0",3,0,0,"1",0,"1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","SDN SSD"
"1554","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",1039,"Fashoda Peace Agreement",1997-09-20,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","1","0","0","0",1,0,0,0,0,0,0,"0","0",0,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1555","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",550,"Sudan Peace Agreement",1997-04-21,"Multiparty signed/agreed","Intra","SubPar",1,2,0,0,2,2,0,0,3,0,"1","1","1","0","1",3,0,3,3,2,3,2,"1","1",3,"1","1",3,0,0,"1",0,"1","1","0","0","1","1","0","0","1","0","1","0","1","1","1","1","1","1","1","0","0","0","SDN SSD"
"1556","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",542,"SPLM-United / Operation Lifeline Sudan Agreement on Ground Rules",1996-05-01,"Multiparty signed/agreed","Intra","Pre",2,0,0,0,2,2,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"1","1",3,"0","1",0,0,0,"0",0,"1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","SDN SSD"
"1557","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",485,"Political Charter",1996-04-10,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","1","0","0","0",1,0,0,1,0,1,1,"1","1",2,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","SDN SSD"
"1558","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",486,"Political Charter between the Sudan Government and the SPLA (United)",1995-04-26,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,2,2,1,1,1,"1","0",1,"0","0",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","SDN SSD"
"1559","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",918,"The IGAD Declaration of Principles",1994-05-20,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,1,1,0,0,0,0,"1","1","1","0","0",1,0,2,1,0,0,1,"1","1",1,"0","0",2,0,0,"0",0,"0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","0","1","1","1","0","0","0","SDN SSD"
"1560","South Sudan/Sudan","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",1021,"Communique of the Abuja Sudanese Peace Conference",1992-06-04,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,1,1,0,0,1,0,"0","0","0","0","0",0,0,0,1,0,3,0,"0","0",1,"0","0",0,0,0,"0",0,"0","0","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","SDN SSD"
"1561","South Sudan/Sudan/Darfur","Government/territory",109,"Sudanese (North-South) peace process","Africa (excl MENA)",843,"Juba Declaration on Dialogue and National Consensus",2009-09-30,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,1,1,"1","1","1","0","1",2,1,0,1,0,0,3,"0","0",3,"0","1",2,1,0,"0",2,"0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","0","1","1","1","1","0","1","SDN SSD"
"1562","South Sudan/Sudan/Darfur","Government/territory",21,"Darfur-Sudan peace process","Africa (excl MENA)",1812,"Darfur Ceasefire (GoS/SLM/A), Abeche",2003-09-03,"Multiparty signed/agreed","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","0",2,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","SDN SSD"
"1563","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1337,"Preliminary Agreement: Dialogue between the Ngok Dinka community and Misseriyya",2012-08-10,"Multiparty signed/agreed","IntraLocal","Pre",0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1564","South Sudan/Sudan/(Southern Kordofan - Blue Nile - Abyei)","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",850,"Terms of Reference for the Abyei Joint Committee
",2011-09-08,"Multiparty signed/agreed","InterIntra","Imp",0,0,0,0,0,0,0,0,2,0,"0","0","0","0","1",0,0,3,0,0,0,0,"0","0",2,"0","0",3,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","SDN SSD"
"1565","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",852,"Framework Agreement between Government of the Sudan and Sudan People’s Liberation Movement (North) (SPLM-North) on Political Partnership between the National Congress Party (NCP) and SPLM-N, and Political and Security Arrangements in Blue Nile and Southern Kordofan States",2011-06-28,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0",2,0,3,0,1,1,2,"1","0",2,"0","1",1,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","SDN SSD"
"1566","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",750,"Agreement between the Government of Sudan and the Sudan People's Liberation Movement on temporary arrangements for the administration and security of the Abyei Area",2011-06-20,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","1",0,0,3,3,1,0,0,"1","0",2,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","SDN SSD"
"1567","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1667,"Agreement of the Minister of Interior on Security Arrangements in Abyei",2011-01-17,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,3,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1568","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1671,"Misseriyya and Dinka Ngok Conference, Conference Agreement, Kadugli",2011-01-13,"Multiparty signed/agreed","IntraLocal","SubPar",0,0,0,0,3,0,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","SDN SSD"
"1569","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1666,"Decision and Recommendation of Peaceful Co-existence in Unity State  (Bentiu Peace Conference Resolutions)",2010-11-02,"Multiparty signed/agreed","IntraLocal","SubPar",0,0,0,0,1,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",1,"0","1",0,0,0,"0",2,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","SDN SSD"
"1570","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1673,"Communique: Dinka Malual & Rezeigat Grassroots Peace Conference",2010-01-25,"Multiparty signed/agreed","IntraLocal","SubComp",1,0,0,0,2,1,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","1",1,"1","1",0,0,0,"0",0,"1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","SDN SSD"
"1571","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1665,"The peaceful co-existence conference between the Dinka tribe of Pariang County in Unity State and the Misseriyya Tribe (Alfulita) of Kilek locality in Southern Kordofan State",2009-12-22,"Multiparty signed/agreed","IntraLocal","SubPar",0,0,0,0,2,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","1",1,"0","1",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","SDN SSD"
"1572","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Inter-group",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1672,"Joint Final Communique and Resolutions: Dinka Malual and Misseriyya Grassroots Peace Conference",2008-11-14,"Multiparty signed/agreed","IntraLocal","SubPar",3,0,1,0,2,1,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",2,"1","1",0,0,2,"0",0,"1","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","SDN SSD"
"1573","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",830,"Roadmap for Return of IDPs and Implementation of Abyei Protocol",2008-06-08,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,1,0,"0","0","0","0","1",0,0,3,3,1,0,0,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","SDN SSD"
"1574","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",573,"The Implementation Modalities for the Protocol on the Resolution of Conflict in Southern Kordofan and Blue Nile States, dated 26th May, 2004",2004-12-31,"Multiparty signed/agreed","Intra","Imp",0,0,0,0,0,0,0,0,0,0,"0","0","0","0","1",2,0,3,3,0,0,0,"0","0",3,"1","1",0,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","SDN SSD"
"1575","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",496,"Protocol between the Government of Sudan and the Sudan People's Liberation Movement on the Resolution of Conflict in Southern Kordofan/Nuba Mountains and the Blue Nile States",2004-05-26,"Multiparty signed/agreed","Intra","SubPar",3,3,0,0,2,2,0,0,1,0,"0","1","0","0","1",0,1,3,3,0,2,1,"0","0",3,"1","1",0,0,0,"0",0,"1","1","0","0","1","1","0","0","1","0","0","1","1","1","0","1","1","1","0","0","0","0","SDN SSD"
"1576","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",583,"The Protocol between the Government of Sudan and the People's Liberation Movement on the Resolution of the Abyei Conflict",2004-05-26,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,0,0,3,0,"0","1","0","0","1",0,1,3,3,2,2,0,"0","0",1,"0","1",2,0,0,"0",0,"0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","1","1","0","0","0","SDN SSD"
"1577","South Sudan/Sudan/Southern Kordofan - Blue Nile - Abyei","Government/territory",111,"Kordofan - Blue Nile - Abyei process","Africa (excl MENA)",1033,"Declaration of Principles for the Resolution of the Nuba Mountains’ Problem",1996-07-31,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,0,0,1,0,3,0,"0","0","0","0","0",0,0,3,1,0,2,1,"1","1",3,"1","0",0,0,0,"0",0,"0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","1","0","0","0","0","SDN SSD"
"1578","Spain/Basque Country","Government/territory",112,"Spain - Basque internal process","Europe and Eurasia",1439,"Basque Ceasefire Statement",2011-10-01,"Unilateral document","Intra","Cea",0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0",0,0,0,0,0,0,1,"0","0",0,"0","0",3,0,0,"0",0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","ESP"
"1579","Spain/Basque Country","Government/territory",112,"Spain - Basque internal process","Europe and Eurasia",1658,"Agreement for the normalisation and Pacification of Euskadi (Pact of Ajuria-Enea)",2000-01-01,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,0,0,0,0,0,0,"0","1","0","0","0",0,0,1,0,0,0,3,"0","0",0,"0","1",0,0,0,"1",0,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","ESP"
"1580","Spain/Basque Country","Government/territory",112,"Spain - Basque internal process","Europe and Eurasia",70,"The Lizarra Declaration",1998-09-12,"Multiparty signed/agreed","Intra","Pre",0,0,0,0,1,0,0,0,0,0,"1","0","0","0","0",0,0,1,0,0,0,1,"0","0",0,"0","1",0,0,0,"0",0,"0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","ESP"
"1581","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1157,"Statement read out by the Norwegian Facilitator Erik Solheim",2006-02-24,"Multiparty signed/agreed","Intra","Ren",1,0,0,0,1,0,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",0,"0","1",2,0,0,"0",0,"1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","LKA"
"1582","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1012,"Memorandum of Understanding for the Establishment of a Post-Tsunami Operational Management Structure (P-TOMS)",2005-06-27,"Multiparty signed/agreed","Intra","SubPar",0,0,0,0,2,3,0,2,0,2,"0","0","0","0","0",0,0,2,0,0,0,0,"0","0",3,"0","0",2,0,0,"0",0,"0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","1","1","0","0","0","LKA"
"1583","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1010,"The LTTE's Proposal for an Agreement to Establish an Interim Self-Governing Authority for the Northeast",2003-10-31,"Unilateral document","Intra","Pre",0,0,2,0,2,3,0,2,3,2,"1","0","0","0","1",0,2,3,0,0,1,2,"0","0",2,"0","1",2,3,0,"0",3,"0","0","1","0","1","1","0","1","1","1","0","1","1","0","0","1","1","1","1","1","0","1","LKA"
"1584","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1008,"Government of Sri Lanka's Proposal to the LTTE Regarding a Provisional Administrative Council",2003-07-20,"Unilateral document","Intra","Pre",0,0,0,0,3,3,0,0,0,0,"0","0","0","0","0",0,0,0,0,0,0,0,"0","0",3,"0","1",0,0,0,"0",0,"0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","LKA"
"1585","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1154,"Tokyo Declaration on Reconstruction and Development of Sri Lanka",2003-06-10,"Multiparty signed/agreed","InterIntra","Imp",1,0,0,0,1,3,0,0,1,0,"0","0","0","0","0",0,0,0,0,0,0,1,"0","0",3,"0","1",2,0,0,"0",0,"1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","LKA"
"1586","Sri Lanka","Government/territory",114,"Sri Lanka LTTE 2002 onward process","Asia and Pacific",1009,"Government of Sri Lanka's Proposal to the LTTE Regarding Creation of an Apex Body",2003-05-27,"Unilateral document","Intra","Pre",0,0,0,0,2,2,0,0,0,0,"1","0","0","0","0",0,0,2,0,0,0,0,"0","0",3,"0","0",0,0,0,"0",0,"0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","LKA"
